Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2627,55,Male,Sandals,Clothing,78,Nebraska,L,Pink,Summer,3.606965,No,Express,No,No,23,Venmo,Fortnightly
619,47,Male,Sandals,Accessories,80,Rhode Island,M,Silver,Summer,2.705877,Yes,Free Shipping,No,No,8,Debit Card,Weekly
1117,61,Male,Dress,Clothing,86,Wisconsin,XL,Cyan,Spring,3.83967,Yes,Free Shipping,Yes,No,42,Cash,Annually
3124,69,Male,Scarf,Clothing,23,Massachusetts,L,Maroon,Summer,2.936903,No,Free Shipping,No,Yes,26,Venmo,Quarterly
3475,60,Male,Shorts,Clothing,87,Massachusetts,M,Peach,Spring,4.78361,No,Standard,Yes,Yes,32,Debit Card,Every 3 Months
2267,19,Female,Jacket,Outerwear,46,North Dakota,L,Black,Summer,3.977107,Yes,Free Shipping,No,Yes,39,Credit Card,Annually
3010,56,Male,Hat,Accessories,48,Ohio,M,Teal,Fall,2.972142,No,Store Pickup,Yes,Yes,6,Credit Card,Quarterly
331,49,Female,Hat,Footwear,73,California,M,Brown,Winter,3.190481,Yes,Store Pickup,Yes,No,48,Bank Transfer,Bi-Weekly
2901,60,Male,Jacket,Clothing,84,Georgia,L,Teal,Fall,4.358771,No,Store Pickup,Yes,No,17,PayPal,Weekly
605,53,Male,Sunglasses,Clothing,95,Pennsylvania,L,Cyan,Spring,3.244851,No,Free Shipping,No,No,44,Credit Card,Quarterly
2008,27,Male,Jacket,Clothing,26,North Dakota,L,Orange,Fall,4.820889,No,2-Day Shipping,No,No,7,Debit Card,Weekly
3168,47,Male,Hoodie,Footwear,95,Idaho,L,Black,Summer,4.882919,Yes,Express,Yes,No,27,Cash,Monthly
2801,48,Male,Sandals,Accessories,68,New York,M,Silver,Fall,3.160249,Yes,Store Pickup,No,Yes,49,PayPal,Fortnightly
3623,55,Female,Hat,Clothing,34,Utah,S,Orange,Winter,3.63155,No,Store Pickup,No,Yes,34,Venmo,Quarterly
2260,34,Female,Scarf,Footwear,39,Ohio,S,Brown,Fall,3.358908,No,Next Day Air,No,No,49,Bank Transfer,Monthly
830,28,Male,Shirt,Accessories,46,Iowa,L,Indigo,Winter,4.241786,No,Next Day Air,No,Yes,7,Credit Card,Weekly
794,63,Male,Sunglasses,Clothing,63,Nebraska,S,Violet,Fall,3.935417,No,Express,No,Yes,38,Bank Transfer,Every 3 Months
1299,52,Male,Sweater,Clothing,32,Illinois,S,Gray,Spring,2.699161,Yes,2-Day Shipping,No,Yes,42,Credit Card,Weekly
1804,67,Male,Pants,Clothing,82,Massachusetts,S,Teal,Fall,2.687019,Yes,Free Shipping,No,No,42,Credit Card,Monthly
217,58,Female,Jacket,Accessories,69,North Carolina,M,Pink,Winter,3.934321,No,2-Day Shipping,No,Yes,1,Debit Card,Fortnightly
1939,44,Male,Shoes,Accessories,39,Wyoming,L,Maroon,Fall,4.203458,No,Store Pickup,No,No,32,Bank Transfer,Bi-Weekly
3026,36,Male,Socks,Footwear,40,Arkansas,XL,Blue,Spring,4.851111,No,Free Shipping,Yes,No,3,Cash,Annually
1975,61,Male,Hoodie,Accessories,61,Texas,M,Red,Fall,4.850333,Yes,Express,Yes,No,19,Cash,Every 3 Months
3810,42,Female,Shirt,Footwear,27,Colorado,S,Green,Winter,3.362222,No,Next Day Air,Yes,Yes,24,Debit Card,Quarterly
1389,32,Male,Sweater,Accessories,98,Maryland,L,Green,Fall,2.802929,No,Express,Yes,No,24,Bank Transfer,Every 3 Months
876,58,Female,Jewelry,Footwear,33,Ohio,L,Beige,Fall,3.677336,No,2-Day Shipping,No,Yes,32,Debit Card,Every 3 Months
3314,25,Female,Boots,Clothing,38,Wyoming,L,Silver,Summer,3.30081,No,2-Day Shipping,No,No,28,Credit Card,Bi-Weekly
1114,43,Male,Shirt,Clothing,81,Mississippi,XL,Maroon,Spring,3.761611,No,Next Day Air,No,Yes,31,PayPal,Bi-Weekly
3828,66,Male,Blouse,Clothing,46,New Mexico,M,Cyan,Winter,3.870746,No,2-Day Shipping,No,Yes,39,PayPal,Annually
227,68,Female,Skirt,Footwear,53,Utah,M,Yellow,Winter,2.922397,Yes,2-Day Shipping,Yes,Yes,49,Debit Card,Fortnightly
671,63,Female,Boots,Clothing,29,Ohio,M,Magenta,Fall,3.518221,No,2-Day Shipping,Yes,No,16,Debit Card,Every 3 Months
2000,60,Male,Jewelry,Accessories,91,Nevada,XL,Silver,Fall,4.567158,No,Standard,Yes,Yes,48,Credit Card,Bi-Weekly
752,56,Male,Blouse,Accessories,91,South Dakota,M,Yellow,Summer,4.077837,Yes,Next Day Air,Yes,No,31,Cash,Monthly
527,38,Male,Sandals,Accessories,66,Connecticut,M,Silver,Spring,4.46004,Yes,Standard,No,No,20,Venmo,Annually
251,49,Female,Coat,Outerwear,94,Missouri,S,Magenta,Winter,4.827035,No,Free Shipping,No,No,39,PayPal,Monthly
2721,22,Male,Jewelry,Accessories,60,Kentucky,M,Peach,Winter,4.745132,Yes,Standard,No,No,40,PayPal,Annually
2582,47,Male,Dress,Clothing,25,North Carolina,M,Orange,Fall,3.864374,Yes,2-Day Shipping,No,Yes,22,Bank Transfer,Fortnightly
2603,49,Male,Handbag,Footwear,49,Idaho,M,Pink,Winter,3.949364,No,Next Day Air,No,No,32,Cash,Monthly
189,53,Male,Jewelry,Clothing,92,Arkansas,M,Beige,Winter,3.514719,No,Next Day Air,No,Yes,34,PayPal,Quarterly
3309,41,Female,Hoodie,Footwear,94,Ohio,L,Lavender,Spring,3.291891,Yes,Express,No,No,43,Cash,Monthly
3161,33,Male,Dress,Clothing,86,Wisconsin,S,Orange,Fall,3.831501,No,Store Pickup,No,No,4,Venmo,Fortnightly
1599,36,Male,Jewelry,Footwear,75,Missouri,M,White,Spring,3.80649,No,Standard,No,No,26,Venmo,Annually
185,52,Female,Skirt,Footwear,25,Georgia,M,Gray,Fall,2.734756,No,Free Shipping,Yes,No,21,Cash,Fortnightly
3486,28,Male,Gloves,Outerwear,52,Maryland,S,Gold,Spring,3.033726,Yes,Next Day Air,No,No,9,PayPal,Fortnightly
3377,54,Male,Coat,Accessories,82,New Hampshire,S,Olive,Spring,4.843758,No,Express,No,No,31,PayPal,Bi-Weekly
1381,54,Male,Shorts,Accessories,66,Idaho,L,Green,Winter,3.365304,No,Store Pickup,No,Yes,47,Cash,Every 3 Months
2494,54,Female,Pants,Clothing,55,West Virginia,M,Black,Spring,3.68238,Yes,Store Pickup,Yes,Yes,11,Venmo,Every 3 Months
1198,42,Male,Sneakers,Footwear,90,Wyoming,M,Indigo,Winter,3.381549,No,2-Day Shipping,No,No,46,Cash,Annually
1893,64,Female,Sweater,Clothing,94,Arizona,XL,Violet,Winter,3.006883,No,Next Day Air,No,No,37,Venmo,Fortnightly
1452,19,Male,Belt,Accessories,72,Texas,M,Lavender,Summer,3.382287,No,2-Day Shipping,No,No,41,Cash,Fortnightly
2262,60,Female,Coat,Clothing,24,Nebraska,M,Blue,Winter,4.997523,No,Standard,Yes,No,1,Venmo,Every 3 Months
3675,47,Male,Blouse,Footwear,67,Georgia,M,Blue,Winter,4.055094,No,Standard,Yes,Yes,41,Cash,Monthly
1932,42,Male,Hat,Clothing,78,South Dakota,M,Red,Winter,3.160619,Yes,2-Day Shipping,No,No,3,Venmo,Annually
953,38,Male,Sweater,Clothing,41,Alabama,M,White,Spring,4.639721,No,2-Day Shipping,No,No,39,PayPal,Fortnightly
2218,18,Male,Sunglasses,Footwear,52,North Dakota,M,Silver,Fall,2.75512,No,Free Shipping,Yes,Yes,18,PayPal,Fortnightly
3866,55,Male,Dress,Outerwear,44,West Virginia,M,Gray,Winter,3.879242,No,Free Shipping,Yes,Yes,13,Debit Card,Bi-Weekly
217,58,Male,Sneakers,Clothing,55,South Carolina,M,Pink,Winter,4.948195,Yes,Next Day Air,Yes,No,40,Venmo,Monthly
3435,57,Female,Scarf,Accessories,36,Oklahoma,XL,Black,Fall,3.316012,No,Express,Yes,Yes,18,Venmo,Annually
51,35,Male,Sandals,Clothing,81,Nevada,L,Turquoise,Fall,2.631344,No,Next Day Air,Yes,No,40,Venmo,Annually
1204,42,Female,Dress,Footwear,39,Delaware,M,Teal,Spring,4.233073,No,Express,Yes,Yes,20,Debit Card,Bi-Weekly
2975,39,Female,Hat,Footwear,65,Nevada,L,Gray,Spring,4.384115,No,Express,Yes,Yes,49,Venmo,Every 3 Months
1124,58,Male,Coat,Clothing,56,Montana,M,Pink,Spring,4.2182,Yes,Express,Yes,Yes,21,PayPal,Every 3 Months
2470,23,Male,Boots,Clothing,63,Kentucky,M,Gold,Winter,2.666266,Yes,Store Pickup,No,No,27,PayPal,Annually
61,32,Female,Jewelry,Accessories,89,New York,M,Purple,Spring,4.373747,Yes,2-Day Shipping,Yes,No,2,Bank Transfer,Quarterly
962,30,Female,Hat,Accessories,58,Georgia,M,Magenta,Fall,2.711062,Yes,Store Pickup,No,No,34,Debit Card,Weekly
3085,47,Male,Jewelry,Outerwear,59,Missouri,L,Gray,Winter,3.411565,No,2-Day Shipping,No,No,7,PayPal,Fortnightly
3893,37,Male,Blouse,Clothing,71,North Carolina,XL,Red,Winter,2.720018,Yes,2-Day Shipping,Yes,No,21,Debit Card,Annually
2164,61,Female,Scarf,Clothing,26,Iowa,M,Charcoal,Fall,3.43979,Yes,Store Pickup,No,Yes,24,Debit Card,Annually
979,63,Male,Jeans,Accessories,59,New York,M,Pink,Summer,2.594738,No,Store Pickup,Yes,No,5,PayPal,Quarterly
2693,59,Male,Skirt,Clothing,83,Delaware,L,Indigo,Winter,4.48337,No,Store Pickup,No,No,48,Bank Transfer,Annually
733,66,Male,T-shirt,Footwear,87,Massachusetts,M,Orange,Winter,4.821784,Yes,Standard,No,No,25,Credit Card,Bi-Weekly
1140,45,Female,Scarf,Accessories,44,West Virginia,S,White,Spring,3.940701,No,2-Day Shipping,Yes,Yes,31,PayPal,Quarterly
2713,69,Female,Shirt,Outerwear,66,North Dakota,S,Teal,Winter,3.775051,Yes,Store Pickup,No,Yes,17,PayPal,Monthly
3710,63,Male,Boots,Clothing,32,Oklahoma,L,Beige,Spring,4.035147,No,Standard,Yes,Yes,40,PayPal,Weekly
2046,36,Male,Socks,Footwear,91,Pennsylvania,S,Orange,Fall,3.435855,No,Store Pickup,No,No,36,Bank Transfer,Weekly
1341,20,Female,Shoes,Outerwear,70,Connecticut,L,Peach,Summer,4.232997,No,Store Pickup,No,No,1,Venmo,Monthly
3321,21,Male,Hoodie,Accessories,76,North Dakota,M,Orange,Winter,3.503846,No,Express,Yes,No,2,Venmo,Weekly
1473,53,Female,Blouse,Clothing,69,Indiana,M,Pink,Summer,3.320252,Yes,Express,No,No,19,Cash,Every 3 Months
1876,68,Male,Shoes,Footwear,34,Kentucky,M,Gray,Winter,3.730943,No,Next Day Air,No,No,23,Bank Transfer,Weekly
787,63,Female,Handbag,Footwear,28,Delaware,M,Indigo,Winter,4.879954,No,Express,Yes,Yes,47,Cash,Annually
361,68,Female,Shorts,Outerwear,93,Minnesota,S,Black,Fall,3.284097,No,Store Pickup,Yes,Yes,5,PayPal,Annually
1238,21,Female,Scarf,Footwear,52,Oregon,M,Maroon,Fall,3.699143,No,Express,Yes,No,34,Bank Transfer,Bi-Weekly
3207,56,Male,Sweater,Outerwear,46,Indiana,M,Indigo,Spring,3.656797,No,2-Day Shipping,No,No,32,Credit Card,Monthly
2750,48,Male,Sweater,Clothing,59,Nebraska,L,Beige,Winter,4.149492,No,2-Day Shipping,No,No,48,Cash,Monthly
2134,65,Male,Hat,Accessories,36,Virginia,M,Turquoise,Winter,2.648781,No,Express,Yes,No,22,Bank Transfer,Quarterly
915,29,Male,Shorts,Clothing,91,New Hampshire,M,Yellow,Fall,4.26896,No,Store Pickup,No,Yes,25,Cash,Bi-Weekly
737,35,Male,Jeans,Footwear,43,Vermont,S,Gold,Winter,2.558668,Yes,Free Shipping,No,No,37,Cash,Fortnightly
2969,18,Male,Jewelry,Accessories,89,Louisiana,XL,White,Fall,2.761708,Yes,Standard,Yes,No,12,Venmo,Monthly
2505,27,Male,Sunglasses,Accessories,58,Wisconsin,M,Red,Winter,3.174787,No,Store Pickup,No,No,34,Credit Card,Weekly
1513,30,Female,Shorts,Clothing,95,Pennsylvania,S,Purple,Winter,4.473169,No,Standard,Yes,No,15,Credit Card,Quarterly
2442,52,Female,Pants,Clothing,63,Wisconsin,XL,Indigo,Spring,4.099829,No,Express,No,No,13,Credit Card,Weekly
1143,37,Male,Gloves,Footwear,71,Wisconsin,L,Brown,Summer,3.594276,No,Free Shipping,No,Yes,44,Bank Transfer,Fortnightly
3024,55,Male,Sandals,Clothing,75,Arkansas,L,Maroon,Spring,2.869368,No,Express,Yes,No,18,Venmo,Annually
3036,45,Male,Pants,Clothing,48,Oklahoma,M,Black,Winter,4.745472,No,Free Shipping,No,No,33,Venmo,Fortnightly
3698,19,Male,Gloves,Accessories,89,New Jersey,M,Gold,Spring,3.057353,Yes,Standard,Yes,No,20,Venmo,Quarterly
2535,65,Male,Scarf,Clothing,91,South Carolina,S,Charcoal,Spring,3.684771,No,Next Day Air,No,No,36,Bank Transfer,Quarterly
3473,22,Female,Jacket,Accessories,73,Florida,L,Lavender,Spring,3.795605,No,Next Day Air,No,No,29,PayPal,Every 3 Months
694,68,Male,Socks,Footwear,30,Louisiana,S,Maroon,Winter,4.216646,No,Store Pickup,Yes,No,28,Bank Transfer,Bi-Weekly
3164,37,Male,Scarf,Clothing,73,New York,M,Purple,Fall,3.052345,No,2-Day Shipping,No,No,10,Debit Card,Weekly
1058,18,Male,Dress,Clothing,31,Illinois,M,Silver,Summer,3.511212,No,Express,No,No,24,PayPal,Every 3 Months
2541,47,Male,Scarf,Outerwear,23,Mississippi,M,Beige,Fall,3.345252,Yes,Standard,Yes,No,46,Venmo,Bi-Weekly
2934,53,Male,Coat,Accessories,22,Mississippi,M,Cyan,Summer,4.289361,No,Free Shipping,No,No,33,Debit Card,Bi-Weekly
2947,23,Male,Scarf,Clothing,52,Vermont,M,Gold,Spring,3.967475,No,Standard,No,Yes,2,Cash,Quarterly
965,34,Female,Backpack,Outerwear,93,Mississippi,L,Teal,Winter,3.744264,No,Free Shipping,Yes,No,14,PayPal,Fortnightly
639,59,Female,Dress,Clothing,79,Louisiana,L,Gray,Summer,4.897079,No,Free Shipping,No,No,29,Venmo,Annually
922,24,Male,Belt,Clothing,38,Georgia,M,Purple,Summer,3.139941,No,Store Pickup,Yes,No,39,Bank Transfer,Monthly
3590,37,Female,Boots,Clothing,46,Maryland,M,Brown,Fall,3.645823,No,Express,No,Yes,45,Venmo,Bi-Weekly
1773,46,Male,Socks,Clothing,70,Nevada,L,Purple,Fall,3.118676,No,Standard,No,No,32,Credit Card,Annually
3707,63,Male,Hat,Outerwear,25,Illinois,XL,Red,Winter,3.89571,No,Free Shipping,Yes,No,38,Bank Transfer,Fortnightly
2023,43,Male,Pants,Clothing,86,Maryland,M,Violet,Summer,4.621176,No,Next Day Air,No,Yes,8,PayPal,Quarterly
1641,36,Male,Backpack,Footwear,60,Maine,M,Magenta,Summer,4.952721,No,Next Day Air,Yes,Yes,11,Venmo,Bi-Weekly
2841,32,Female,Scarf,Footwear,38,Missouri,S,Brown,Summer,2.881602,No,Free Shipping,No,No,2,Credit Card,Weekly
2333,22,Male,Blouse,Accessories,77,Wyoming,M,Magenta,Fall,4.437105,No,Free Shipping,No,Yes,4,PayPal,Monthly
1435,66,Male,Jacket,Clothing,40,Hawaii,M,Maroon,Winter,3.532297,Yes,Store Pickup,Yes,Yes,21,Venmo,Fortnightly
969,49,Female,Jacket,Clothing,59,Virginia,M,Cyan,Winter,4.490165,No,Next Day Air,No,No,33,Debit Card,Weekly
2345,34,Male,Gloves,Accessories,79,Alabama,M,Pink,Summer,2.695875,Yes,Free Shipping,Yes,Yes,17,Venmo,Monthly
712,27,Female,Skirt,Clothing,48,Iowa,L,Gold,Summer,2.626166,Yes,Next Day Air,No,No,19,Debit Card,Bi-Weekly
1178,66,Male,Blouse,Accessories,40,Louisiana,M,Blue,Spring,4.245047,No,Free Shipping,No,Yes,41,Venmo,Annually
3354,66,Male,Skirt,Clothing,94,Montana,M,Lavender,Fall,4.319352,No,Store Pickup,No,No,19,PayPal,Every 3 Months
2123,33,Male,Belt,Clothing,43,Mississippi,M,Green,Fall,3.501142,No,2-Day Shipping,No,No,9,PayPal,Annually
370,36,Male,Hat,Clothing,39,Wyoming,XL,Silver,Fall,4.375046,No,Free Shipping,No,No,40,Cash,Quarterly
1044,64,Male,Scarf,Clothing,68,Missouri,L,Lavender,Summer,3.475651,No,2-Day Shipping,Yes,Yes,4,Cash,Weekly
320,57,Male,Handbag,Accessories,59,South Dakota,M,Gray,Summer,3.179451,No,Standard,Yes,Yes,30,Venmo,Annually
72,66,Male,Shoes,Outerwear,26,Hawaii,L,Charcoal,Fall,3.834119,No,Next Day Air,Yes,No,29,Venmo,Bi-Weekly
1996,35,Male,Dress,Clothing,25,Ohio,XL,Cyan,Summer,2.826077,No,Free Shipping,Yes,No,29,Credit Card,Annually
3046,43,Female,Scarf,Clothing,66,Louisiana,L,Silver,Fall,3.487309,No,Next Day Air,No,No,39,Credit Card,Annually
3599,56,Female,Skirt,Clothing,54,Washington,M,Brown,Summer,3.273245,No,Free Shipping,Yes,No,13,PayPal,Every 3 Months
2015,62,Female,Shoes,Accessories,69,New Hampshire,M,Yellow,Summer,3.624686,No,Standard,Yes,No,46,Debit Card,Weekly
679,30,Male,Sneakers,Accessories,70,Nevada,S,Indigo,Spring,2.52462,Yes,Standard,No,No,18,Venmo,Monthly
3671,64,Male,Scarf,Clothing,36,New Jersey,M,Indigo,Summer,3.691024,No,Store Pickup,No,No,26,Debit Card,Every 3 Months
3814,46,Male,Boots,Accessories,31,New York,M,Maroon,Spring,3.129376,No,Express,No,No,13,Venmo,Annually
561,60,Female,Scarf,Accessories,47,Indiana,XL,Turquoise,Summer,3.155905,No,Free Shipping,Yes,No,23,Cash,Quarterly
630,54,Female,T-shirt,Clothing,36,Idaho,XL,Red,Spring,3.060374,Yes,Standard,Yes,Yes,46,Credit Card,Monthly
3351,28,Male,Handbag,Accessories,31,Nevada,S,Gold,Summer,4.615399,No,2-Day Shipping,No,Yes,24,Bank Transfer,Bi-Weekly
2874,47,Male,Blouse,Outerwear,95,Indiana,M,Silver,Spring,3.806291,No,Standard,No,No,16,PayPal,Annually
203,62,Male,Jewelry,Outerwear,49,New York,L,Cyan,Summer,4.991533,Yes,Free Shipping,Yes,Yes,46,Bank Transfer,Weekly
497,48,Male,Shorts,Footwear,93,Utah,L,Blue,Winter,3.759694,Yes,Store Pickup,No,No,18,Debit Card,Monthly
3862,39,Female,Belt,Accessories,36,California,S,Charcoal,Winter,3.100213,Yes,Store Pickup,Yes,No,10,PayPal,Monthly
440,56,Male,Coat,Footwear,58,Vermont,M,Cyan,Summer,4.044374,Yes,Free Shipping,No,No,1,Bank Transfer,Fortnightly
3827,41,Male,Hat,Footwear,53,Florida,M,Orange,Summer,2.533563,No,Free Shipping,Yes,No,39,Debit Card,Annually
3600,37,Male,Skirt,Accessories,66,Virginia,L,Gray,Winter,4.379243,No,Express,Yes,Yes,4,Bank Transfer,Every 3 Months
2066,68,Male,Belt,Clothing,92,Idaho,L,Yellow,Fall,4.566159,No,Free Shipping,Yes,No,44,Bank Transfer,Fortnightly
650,43,Male,Blouse,Footwear,80,Delaware,L,Red,Fall,4.392733,No,Standard,No,Yes,30,PayPal,Annually
2921,61,Male,Handbag,Accessories,71,Alaska,M,Silver,Spring,3.14004,No,Store Pickup,Yes,Yes,12,Credit Card,Annually
2329,60,Male,Socks,Accessories,65,Nebraska,L,Black,Spring,3.362786,Yes,Store Pickup,Yes,No,43,Bank Transfer,Monthly
1884,45,Female,Scarf,Outerwear,95,Missouri,XL,Beige,Fall,4.415916,No,2-Day Shipping,No,Yes,11,Cash,Weekly
1444,26,Male,Skirt,Outerwear,30,Iowa,L,Purple,Spring,4.092006,No,Express,No,No,23,PayPal,Every 3 Months
3874,40,Male,Jewelry,Accessories,31,Iowa,XL,Turquoise,Winter,3.703622,No,Standard,Yes,No,42,Bank Transfer,Fortnightly
507,65,Female,Shirt,Outerwear,75,North Dakota,S,Magenta,Fall,3.713302,No,2-Day Shipping,No,No,22,Credit Card,Quarterly
685,22,Male,Blouse,Footwear,90,Nebraska,XL,Gray,Winter,3.202111,No,Next Day Air,No,No,22,Cash,Every 3 Months
3828,22,Male,Sandals,Outerwear,99,Rhode Island,XL,Pink,Fall,4.492651,No,Standard,Yes,Yes,29,Cash,Every 3 Months
1948,56,Male,Sweater,Outerwear,53,Hawaii,L,Purple,Spring,4.261635,No,Express,Yes,No,15,Credit Card,Every 3 Months
3813,58,Male,Jacket,Outerwear,33,Texas,M,Peach,Summer,3.404671,No,Store Pickup,Yes,No,40,Venmo,Bi-Weekly
2113,37,Female,Shirt,Accessories,85,Tennessee,M,Yellow,Winter,2.962458,No,Standard,No,Yes,40,Cash,Annually
1778,51,Female,Hoodie,Footwear,98,Ohio,S,Yellow,Summer,4.862831,Yes,2-Day Shipping,Yes,Yes,30,Debit Card,Every 3 Months
3411,65,Female,Sweater,Clothing,98,South Dakota,S,Teal,Summer,3.297366,No,2-Day Shipping,No,Yes,34,PayPal,Every 3 Months
2477,41,Male,Dress,Accessories,79,Arkansas,XL,Black,Fall,3.812019,No,Standard,No,No,22,Cash,Monthly
3461,52,Female,Sunglasses,Clothing,60,Alaska,M,Gray,Summer,2.828769,Yes,Express,Yes,Yes,25,Credit Card,Fortnightly
2617,49,Male,Shoes,Accessories,37,New Mexico,M,Cyan,Summer,3.206189,No,Standard,No,Yes,23,Venmo,Weekly
2905,29,Male,Sunglasses,Footwear,44,Montana,M,Charcoal,Winter,2.565272,No,Next Day Air,Yes,Yes,37,Bank Transfer,Monthly
1502,54,Male,Shorts,Clothing,72,New Mexico,M,White,Fall,3.448473,Yes,Store Pickup,No,Yes,7,Debit Card,Bi-Weekly
2239,53,Male,Gloves,Footwear,98,Minnesota,XL,Magenta,Winter,3.331164,No,2-Day Shipping,No,Yes,5,Debit Card,Fortnightly
3399,69,Male,Shorts,Footwear,51,California,M,Beige,Summer,4.591094,No,Next Day Air,Yes,Yes,22,Cash,Annually
1977,52,Male,Jewelry,Footwear,70,Florida,M,Peach,Spring,3.297045,No,2-Day Shipping,No,No,23,Credit Card,Quarterly
368,68,Male,Dress,Footwear,27,Hawaii,M,Olive,Winter,2.538973,No,Standard,No,No,32,Credit Card,Every 3 Months
2352,68,Male,Dress,Clothing,48,Georgia,L,Yellow,Fall,3.773307,Yes,Express,No,Yes,49,Venmo,Quarterly
3847,44,Male,Socks,Accessories,46,Illinois,M,Maroon,Fall,2.536547,No,Standard,No,No,48,Venmo,Fortnightly
3893,28,Male,Shorts,Accessories,56,Vermont,S,White,Winter,2.79659,Yes,Next Day Air,Yes,Yes,17,Cash,Monthly
1023,48,Male,Hat,Clothing,63,South Carolina,S,Gold,Summer,4.422422,No,Standard,No,No,12,Bank Transfer,Every 3 Months
3093,31,Male,Shoes,Accessories,57,Delaware,M,White,Spring,2.734732,No,Free Shipping,Yes,Yes,28,Credit Card,Annually
3382,43,Male,Pants,Footwear,21,Illinois,M,Gold,Summer,3.480211,No,Free Shipping,No,Yes,41,Credit Card,Fortnightly
2171,47,Male,Shirt,Clothing,76,Michigan,L,Brown,Spring,3.136531,No,Express,Yes,Yes,16,Credit Card,Every 3 Months
1293,53,Female,Sandals,Clothing,24,Florida,M,Magenta,Spring,2.821455,No,Free Shipping,No,No,29,Debit Card,Annually
2844,24,Male,Jewelry,Clothing,98,New Hampshire,XL,Violet,Spring,3.75492,No,Store Pickup,No,Yes,35,PayPal,Quarterly
3126,51,Male,Jewelry,Clothing,85,Montana,M,Black,Spring,3.35543,Yes,Store Pickup,Yes,No,43,Credit Card,Monthly
3164,52,Male,Coat,Accessories,39,Ohio,S,Olive,Spring,4.075585,Yes,Free Shipping,No,No,47,Credit Card,Every 3 Months
1912,46,Female,Scarf,Footwear,44,Texas,M,Gray,Spring,3.670714,No,Express,Yes,Yes,49,Debit Card,Weekly
2187,26,Male,Handbag,Accessories,37,South Carolina,XL,Cyan,Summer,4.590254,No,2-Day Shipping,No,Yes,19,Debit Card,Fortnightly
1748,59,Female,Sneakers,Footwear,20,Wyoming,M,Magenta,Spring,4.852823,No,Standard,Yes,Yes,37,Debit Card,Annually
1479,20,Female,Jewelry,Accessories,49,Alabama,L,Charcoal,Fall,3.56062,No,Standard,Yes,Yes,20,Debit Card,Quarterly
3620,69,Female,Socks,Clothing,44,Arkansas,S,Maroon,Spring,4.422615,No,Free Shipping,Yes,No,10,PayPal,Fortnightly
2127,45,Male,Jacket,Clothing,54,Montana,S,Turquoise,Spring,4.208475,No,2-Day Shipping,No,No,47,Credit Card,Fortnightly
2400,49,Male,Skirt,Outerwear,93,Arkansas,L,Green,Fall,3.487571,No,2-Day Shipping,No,Yes,8,Venmo,Bi-Weekly
834,44,Male,Socks,Clothing,98,New York,S,Yellow,Summer,2.541764,Yes,Store Pickup,No,Yes,27,Debit Card,Every 3 Months
3827,22,Male,Jewelry,Footwear,48,Michigan,S,Maroon,Winter,4.034225,Yes,Store Pickup,No,No,5,Credit Card,Monthly
1620,26,Male,Hoodie,Clothing,41,Tennessee,S,Indigo,Winter,4.266714,No,Free Shipping,Yes,Yes,6,Cash,Monthly
368,56,Male,Hat,Accessories,79,Indiana,L,Teal,Spring,4.826471,No,Express,No,No,27,Credit Card,Monthly
3154,56,Male,Shirt,Accessories,81,Delaware,M,Green,Winter,4.303337,No,Next Day Air,No,No,13,Bank Transfer,Every 3 Months
29,27,Female,Dress,Accessories,38,New Hampshire,M,Charcoal,Spring,4.211583,No,Standard,Yes,No,27,Cash,Bi-Weekly
3152,67,Female,Shirt,Accessories,82,Oklahoma,M,Black,Spring,2.653097,Yes,Next Day Air,No,Yes,5,Cash,Every 3 Months
666,57,Female,Dress,Outerwear,73,North Carolina,M,Magenta,Spring,3.188219,No,Store Pickup,Yes,No,47,Credit Card,Fortnightly
1701,19,Male,T-shirt,Accessories,46,Mississippi,XL,Pink,Winter,3.001905,No,2-Day Shipping,No,No,24,Credit Card,Annually
2953,48,Male,Shorts,Accessories,50,Arizona,M,Gold,Spring,3.368873,No,2-Day Shipping,No,Yes,23,Cash,Monthly
3893,45,Female,Hat,Accessories,42,Delaware,M,Blue,Fall,4.546508,No,Store Pickup,No,Yes,33,Venmo,Quarterly
407,32,Male,Gloves,Accessories,83,Kentucky,M,Teal,Summer,4.823342,No,Free Shipping,Yes,No,46,PayPal,Every 3 Months
3811,32,Male,Shoes,Clothing,90,Mississippi,S,Indigo,Summer,4.067861,Yes,Next Day Air,No,No,8,Bank Transfer,Annually
1419,40,Female,Blouse,Footwear,69,South Carolina,M,Orange,Spring,4.257375,No,Express,No,Yes,36,Venmo,Weekly
219,19,Female,Pants,Clothing,23,Alabama,M,Brown,Summer,2.894019,No,2-Day Shipping,Yes,Yes,6,Credit Card,Every 3 Months
1669,57,Male,T-shirt,Clothing,42,Alaska,XL,Gray,Fall,2.829684,Yes,Free Shipping,No,No,22,Venmo,Monthly
954,37,Male,Boots,Outerwear,37,Florida,S,Lavender,Summer,2.897604,Yes,Free Shipping,No,No,2,Bank Transfer,Bi-Weekly
1182,26,Male,Shirt,Clothing,85,Utah,L,Peach,Fall,3.032579,No,Standard,Yes,No,31,Bank Transfer,Fortnightly
3755,61,Male,Skirt,Outerwear,24,Iowa,L,Silver,Summer,3.970788,Yes,Express,Yes,Yes,40,Venmo,Bi-Weekly
